year,countryname,countrycode,china_im_fr_i,china_ex_to_i,diplomcy,dist,va,psv,ge,rq,rl,cc,gdp,population_total,gdp_per_capita,trade,arms,military,financial,travel,ASEAN.1,RCEP,AIIB,NDB,SCO,BFTA,FTA,ORG,partnership,partnership2,dip_age,WGI,exportdep,importdep,economy,arms_and_military,xi,dist_std,dip_age_std,population_total_std,gdp_std,china_ex_to_i_std,china_im_fr_i_std,exportdep_std,importdep_std,trade_std,arms_std,military_std,financial_std,travel_std,va_std,psv_std,ge_std,rq_std,rl_std,cc_std,WGI_std,econ_PC1,econ_PC2,econ_PC3,econ_PC4,econ_PC5,sanct_PC1,sanct_PC2,sanct_PC3,sanct_PC4,sanct_PC5,gov_PC1,gov_PC2,gov_PC3,gov_PC4,gov_PC5,partnership_lag,partnership_change,is_increase
2018,Papua New Guinea,PNG,2825845569,785575404,1976,6343.974,0.06,-0.66,-0.66,-0.53,-0.76,-0.87,24109780708,9394513,2566.368337,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,42,-0.57,0.117207436,0.032583266,0,0,1,-0.723433941,0.404538356,-0.214202988,-0.344397437,-0.321755431,-0.150646846,1.795654834,-0.106004672,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.127164254,-0.604808663,-0.647504044,-0.544810518,-0.695267759,-0.807716769,-0.572551837,-0.259771226,1.258062506,-0.87729177,1.007458333,0.302788484,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-1.314983044,-0.267229116,0.64355468,0.102517967,-0.091221223,2,1,TRUE
2004,Poland,POL,487069300,1843660588,1949,6947.899,1.02,0.15,0.44,0.76,0.42,0.11,2.56269E+11,38182222,6711.727153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0.483333333,0.00190062,0.007194249,0,0,0,-0.565853665,1.17661229,0.066204413,0.028245936,-0.259292394,-0.271480811,-0.430902888,-0.326658619,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,1.117264806,0.242427768,0.47564693,0.79684906,0.501139401,0.165586541,0.590241618,-0.329325322,-0.562634631,-0.012965369,-0.055154421,0.094342274,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.339496875,-0.423350502,0.594382269,0.340975364,-0.035372871,0,1,TRUE
2011,Poland,POL,2050282052,10939844225,1949,6947.899,1.03,1.07,0.6,0.96,0.79,0.56,5.27849E+11,38063255,13867.66694,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,62,0.835,0.003884224,0.020725347,0,0,0,-0.565853665,1.592344409,0.065045612,0.464164853,0.277692026,-0.190716697,-0.39259978,-0.209060914,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,1.127578353,1.204720999,0.639014345,1.004858297,0.876284019,0.612511531,0.978452725,0.261288079,-0.521602789,0.071099333,-0.21833552,0.273538099,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,2.203062269,0.317923159,0.493658591,0.256449209,0.117809092,1,1,TRUE
2016,Poland,POL,2531096777,15247330377,1949,6947.899,0.84,0.5,0.65,0.91,0.59,0.76,4.7326E+11,37970087,12464.01105,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,67,0.708333333,0.005348221,0.03221769,0,0,1,-0.565853665,1.889295922,0.064138107,0.3765429,0.531980313,-0.16587518,-0.364330218,-0.10918187,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.931620952,0.608517584,0.690066662,0.952855987,0.673503145,0.811144859,0.838623132,0.379730821,-0.411920739,0.13705717,-0.245553874,0.136575851,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.904549965,-0.15886833,0.195872953,0.074798495,0.157509676,2,1,TRUE
2005,Portugal,PRT,323942266,914096803,1979,9675.63,1.43,1.02,1.05,1.28,1.22,1.06,1.97254E+11,10503330,18780.12751,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,1.176666667,0.001642261,0.004634113,0,0,0,0.145884722,-0.545706486,-0.203402528,-0.066479998,-0.314168295,-0.279908846,-0.435891768,-0.348908559,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,1.54012025,1.152422453,1.098485198,1.337673076,1.3122629,1.109094852,1.355624652,-0.4881882,-0.462689406,-0.148968826,-0.231522282,0.074243706,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,3.0730495,-0.060336325,0.424531335,0.099745381,0.069215885,0,3,TRUE
2014,Qatar,QAT,8311622406,2253757920,1988,6164.891,-1.13,0.98,0.96,0.57,0.86,0.98,2.06225E+11,2151745,95840.63101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0.536666667,0.040303739,0.010928657,0,0,1,-0.770161513,-0.545706486,-0.284751351,-0.052080893,-0.235082694,0.132778369,0.310655718,-0.294203175,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-1.100147888,1.110583617,1.006591027,0.599240285,0.947257325,1.029641521,0.649117236,-0.12687567,0.163018596,-0.509589231,0.028207702,0.04878037,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.503563247,0.930689217,-1.624661625,-0.045952597,0.029158249,0,2,TRUE
2004,Romania,ROM,324427632,1057360274,1949,7068.477,0.37,0.06,-0.17,0.18,-0.19,-0.32,74973656852,21451748,3494.990564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,55,-0.011666667,0.004327222,0.014103091,0,0,0,-0.534391621,1.17661229,-0.096759188,-0.262754699,-0.305710874,-0.279883769,-0.384045563,-0.266614423,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.446884224,0.148290387,-0.147191337,0.193622273,-0.117342266,-0.261475115,0.043802289,-0.550709547,-0.379409265,-0.062325518,-0.104129124,-0.08225577,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,0.084670809,-0.004777119,0.523059201,0.278228995,0.065301867,0,1,TRUE
2011,Russian Federation,RUS,39043250209,38885810615,1949,5795.045,-0.88,-1,-0.6,-0.31,-0.75,-1.07,2.04592E+12,143018195,14305.33194,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,62,-0.768333333,0.019083443,0.01900649,0,0,0,-0.866664282,1.592344409,1.087361834,2.900859528,1.927455175,1.720542232,-0.09910509,-0.223999364,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.842309203,-0.960438769,-0.586241263,-0.316000357,-0.685128715,-1.006350098,-0.791495541,3.858012079,-0.855743682,0.143009821,-0.291340536,0.774862736,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-1.775913834,-0.342825225,-0.245744425,0.467253543,-0.011374479,2,1,TRUE
2016,Saudi Arabia,SAU,23595168500,19682998187,1990,6605.185,-1.73,-0.47,0.21,0.06,0.32,0.2,6.66E+11,30954198,21515.66001,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,26,-0.235,0.035428181,0.029554051,0,0,1,-0.655276966,-0.545706486,-0.004200336,0.685914828,0.79383568,0.922409896,0.216509405,-0.13233134,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-1.718960733,-0.406074191,0.240806272,0.068816731,0.399748964,0.254971539,-0.202739362,1.351359816,0.100268954,-0.323484671,-0.262533315,-0.066813225,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.400235089,0.068773146,-1.770832256,-0.009764822,0.100673679,0,3,TRUE
2015,Sudan,SDN,732105753,2399325254,1959,8402.047,-1.78,-2.16,-1.51,-1.5,-1.23,-1.5,51726758677,40024431,1292.379614,4,1,1,7,1,0,0,0,0,0,0,0,0,2,2,56,-1.613333333,0.014153327,0.046384605,11,2,1,-0.186427339,1.236002593,0.084148496,-0.300068812,-0.226489267,-0.258820889,-0.194304899,0.013941673,5.99040026,4.390569369,3.469093216,8.183932829,2.363467138,-1.77052847,-2.173765016,-1.515393433,-1.553655316,-1.171802814,-1.433411755,-1.724306114,-0.435177822,-0.140896641,0.159445877,0.082844535,-0.108543583,11.35289427,0.799123715,-1.379406204,-2.195736964,-1.881260792,-3.880321508,-0.667906722,-0.559444851,-0.186582384,0.00458183,0,2,TRUE
2016,Senegal,SEN,161542602,2270031349,2005,12312.88,0.37,-0.23,-0.5,-0.21,-0.12,-0.02,19040312333,15034521,1266.439572,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,-0.118333333,0.008484241,0.11922238,0,0,1,0.834014182,-1.436561026,-0.159266349,-0.352534554,-0.234122008,-0.2882993,-0.303774125,0.646969039,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.446884224,-0.155041175,-0.484136629,-0.211995739,-0.04636896,0.036474878,-0.073948947,-0.554116054,0.254152792,0.596626582,-0.254133252,-0.079930311,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.18379284,-0.159148639,0.546813351,-0.289811509,0.229518733,0,3,TRUE
2015,Singapore,SGP,26021686795,53147735211,1990,4484.657,-0.16,1.3,2.25,2.25,1.78,2.05,3.07999E+11,5535002,55645.60686,0,0,0,0,0,1,0,1,0,0,1,2,1,1,1,25,1.578333333,0.084486395,0.172558397,0,0,1,-1.208579757,-0.605096789,-0.251796651,0.111278732,2.769394126,1.047777093,1.163816336,1.110508162,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.099733789,1.445294306,2.323740806,2.346517874,1.880049348,2.092329829,1.79903165,2.334376559,1.773780253,0.175765142,-0.326209929,-0.788347693,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,4.149793268,0.18969137,-1.851338641,0.416182694,0.184736848,0,1,TRUE
2016,Sierra Leone,SLE,236100999,263997221,1971,12570.8,-0.2,-0.17,-1.23,-0.95,-0.8,-0.84,6042615860,7205328,838.6316153,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,-0.698333333,0.039072647,0.043689228,0,0,1,0.901312447,0.582709264,-0.235526799,-0.373397446,-0.352546296,-0.284447206,0.286883519,-0.009483635,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.140987979,-0.09228292,-1.229500458,-0.981629915,-0.735823934,-0.77792177,-0.714221293,-0.579052607,0.293889583,-0.190221386,0.154440519,0.029634916,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-1.664220014,0.465612906,0.755787475,-0.203004994,0.180295046,0,3,TRUE
2019,Suriname,SUR,53513357,234528148,1976,14866.92,0.36,0.09,-0.63,-0.7,-0.08,-0.42,4016040575,605768,6629.667752,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,-0.23,0.013324904,0.058397853,0,0,1,1.500431914,0.463928659,-0.299809979,-0.376650347,-0.354285974,-0.293880681,-0.210301626,0.11834787,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.436570676,0.179669514,-0.616872654,-0.721618369,-0.005812785,-0.36079178,-0.197219772,-0.670942675,0.058172573,0.080506434,-0.194928974,-0.059203244,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.483970135,0.316588221,0.81158656,-0.359301235,-0.082749204,0,2,TRUE
2011,Sweden,SWE,7133521168,6563253329,1950,6713.787,1.61,1.23,1.93,1.89,1.92,2.17,5.70541E+11,9449213,60379.77482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,61,1.791666667,0.012503075,0.011503554,0,0,0,-0.626939783,1.532954106,-0.213670181,0.532692031,0.019324207,0.07191122,-0.226171038,-0.28920679,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,1.725764103,1.372076343,1.997005977,1.972101248,2.021995961,2.211509826,2.034534122,0.240677099,-0.337988729,-0.231608686,-0.345911027,0.345117529,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,4.640747037,-0.315868139,-0.196873973,-0.186781012,0.096800834,0,1,TRUE
2012,Thailand,THA,38455864243,31222850091,1975,3303.891,-0.32,-1.22,0.13,0.14,-0.17,-0.4,3.97558E+11,69436098,5725.528028,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,37,-0.306666667,0.096730119,0.078536527,0,0,0,-1.516673366,0.107586843,0.370633575,0.255033127,1.475079698,1.690194662,1.400240856,0.293371496,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.264750548,-1.190552368,0.159122565,0.152020426,-0.097064179,-0.340928447,-0.281853473,2.203836869,1.234237384,-0.425978506,0.44699245,-0.720922061,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.593604808,-1.025446378,-0.39165335,0.267867031,-0.168684791,0,3,TRUE
2013,Tajikistan,TJK,88727480,1869855835,1992,4052.918,-1.5,-1.18,-1.07,-1.07,-1.26,-1.29,8448411318,8216724,1028.197043,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,21,-1.228333333,0.010502268,0.221326326,0,0,1,-1.321232075,-0.842658,-0.225675271,-0.36953585,-0.257745983,-0.292061327,-0.264806322,1.53434639,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-1.481749142,-1.148713532,-1.066133043,-1.106435457,-1.202219945,-1.224846759,-1.299297747,-0.57826876,0.828176218,1.248399172,-0.425881184,-0.006550467,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-2.93996726,-0.013162887,-0.40402602,0.123161429,-0.038094788,0,2,TRUE
2017,Tajikistan,TJK,46732862,1325028244,1992,4052.918,-1.72,-0.67,-1.18,-1.1,-1.37,-1.35,7536402853,9085946,829.4571476,0,0,0,0,0,0,0,1,0,1,0,0,2,3,3,25,-1.231666667,0.006200951,0.175817067,0,0,1,-1.321232075,-0.605096789,-0.217208592,-0.370999735,-0.289909354,-0.294230999,-0.347864131,1.138829006,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-1.708647186,-0.615268372,-1.178448141,-1.137636842,-1.313749426,-1.284436758,-1.302977473,-0.61363703,0.535614305,0.974171829,-0.394228614,-0.044440324,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-2.964783658,0.572651169,-0.430083154,0.225319093,0.04529798,2,1,TRUE
2013,Turkmenistan,TKM,8893086737,1141930621,1992,4939.987,-2.22,0.25,-1.14,-2.13,-1.36,-1.29,39197543860,5939341,6599.645291,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,-1.315,0.226878673,0.029132709,0,0,1,-1.089771913,-0.842658,-0.247858177,-0.320179733,-0.300718345,0.162819994,3.913390365,-0.135993197,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-2.224324556,0.347024859,-1.137606287,-2.208884412,-1.303610382,-1.224846759,-1.394970626,0.220263829,2.718218382,-1.810215615,2.120656053,0.636132573,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-3.211220144,1.854174063,-0.593531816,-0.39734614,-0.429085031,0,2,TRUE
2013,Trinidad and Tobago,TTO,125237816,320728253,1974,14403.7,0.48,0.09,0.42,0.21,-0.2,-0.25,28709859469,1340557,21416.36608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0.125,0.004362188,0.011171363,0,0,1,1.379565357,0.226367448,-0.292652748,-0.337013749,-0.349197234,-0.290175004,-0.38337036,-0.292093839,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.560333245,0.179669514,0.455226003,0.224823659,-0.12748131,-0.19195345,0.19467106,-0.672912313,-0.30904071,-0.16961848,-0.226029633,-0.097916826,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,0.433114833,-0.105491864,0.400739272,0.319063929,-0.356262229,0,1,TRUE
2000,Turkey,TUR,126745962,1077885337,1971,7064.197,-0.29,-0.8,-0.02,0.25,-0.07,-0.26,2.74295E+11,65425961,4192.443167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,-0.198333333,0.00046208,0.003929663,0,0,0,-0.535508389,-0.367535578,0.331572735,0.057179817,-0.304499197,-0.290097085,-0.458680889,-0.355030884,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.233809905,-0.751244589,0.005965614,0.266425506,0.004326259,-0.201885117,-0.162262374,-0.284046415,-0.707539198,0.095537123,0.13834123,0.092029804,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.335058662,-0.660184785,-0.310987505,0.265580401,0.058150663,0,1,TRUE
2013,Tanzania,TZA,559727059,3139738092,1964,9422.745,-0.2,-0.16,-0.71,-0.35,-0.48,-0.78,45648857242,48824128,934.9651312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,-0.446666667,0.012261579,0.068780212,0,0,1,0.079900223,0.820270474,0.169862165,-0.309824587,-0.18277971,-0.267726915,-0.230834289,0.208580135,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.140987979,-0.081823211,-0.698556361,-0.357602204,-0.411374534,-0.718331771,-0.43640197,-0.399627383,-0.080735892,0.366786646,0.090696709,-0.131011086,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-1.00924059,0.227017409,0.419651733,0.213728983,0.095116185,0,1,TRUE
2022,Tanzania,TZA,535820150,7813629985,1964,9422.745,-0.65,-0.26,-0.46,-0.56,-0.46,-0.35,75769974505,64711821,1170.883052,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,58,-0.456666667,0.007071669,0.103123038,4,0,1,0.079900223,1.354783198,0.324616636,-0.261476511,0.093138986,-0.268962076,-0.331050694,0.507050931,2.848177431,-0.219225392,-0.231110698,2.09839644,4.975358771,-0.605097612,-0.186420302,-0.443294776,-0.576011903,-0.391096447,-0.291270115,-0.447441149,-0.184601694,-0.029340483,0.716361685,0.052936086,-0.190677795,4.717005238,-3.205810169,1.459263193,1.117645839,1.213796688,-1.021203443,0.261409054,-0.172389281,-0.161277005,0.011741508,1,2,TRUE
2011,Ukraine,UKR,3230550352,7150387967,1992,6460.799,-0.13,-0.07,-0.87,-0.56,-0.85,-1.09,1.69334E+11,46307853,3656.698038,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,-0.595,0.019077997,0.042226575,0,0,0,-0.692951156,-0.961438605,0.145352325,-0.111295078,0.053985134,-0.129737585,-0.099210257,-0.022195432,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-0.068793147,0.01231417,-0.861923775,-0.576011903,-0.786519152,-1.026213431,-0.600149783,-0.074409193,-0.128626862,0.107727713,0.092978472,-0.085962899,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-1.398487465,0.409108011,0.73272187,0.303052109,0.001441619,0,2,TRUE
2016,Uruguay,URY,1956971018,1797747893,1988,19175.59,1.16,1.05,0.5,0.68,0.62,1.25,57480788390,3379283,17009.75869,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,0.876666667,0.034045654,0.03127563,0,0,1,2.624679809,-0.426925881,-0.272794486,-0.290832891,-0.262002806,-0.195537655,0.189813008,-0.117369232,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,1.261654469,1.183801581,0.536909711,0.713645365,0.703920276,1.297796514,1.024449301,-0.459470322,0.179481685,-0.264870179,0.045996193,0.005382542,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,2.295588881,0.303522098,0.52097227,-0.416945442,0.325399658,0,2,TRUE
2004,Uzbekistan,UZB,402704817,172469574,1992,3943.621,-1.78,-1.46,-1.2,-1.58,-1.34,-1.07,12030023548,26029350,462.1714929,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,-1.405,0.033474982,0.014336595,0,1,0,-1.349750602,-1.377170723,-0.052170941,-0.363786924,-0.357949542,-0.275839542,0.178793412,-0.264585056,-0.294045397,-0.219225392,3.469093216,-0.335818116,-0.248424495,-1.77052847,-1.441585385,-1.198869067,-1.636859011,-1.283332295,-1.006350098,-1.494323231,-0.542349924,0.002089709,-0.268418422,0.271742207,-0.032931699,0.461114884,2.494272701,1.929189779,-1.279399357,0.744086913,-3.380217537,-0.052624952,-0.628977209,-0.400732083,-0.083699959,0,1,TRUE
2012,Uzbekistan,UZB,1091258473,1783936054,1992,3943.621,-2.03,-0.52,-0.93,-1.58,-1.3,-1.31,67517349212,29261903,2307.346491,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,20,-1.278333333,0.016162638,0.026421891,0,1,0,-1.349750602,-0.902048302,-0.020684178,-0.274722984,-0.262818174,-0.240265096,-0.155505407,-0.159552697,-0.294045397,-0.219225392,3.469093216,-0.335818116,-0.248424495,-2.028367155,-0.458372736,-0.923186556,-1.636859011,-1.24277612,-1.244710092,-1.354493639,-0.457397039,-0.181384557,-0.041813719,0.052800069,-0.075554849,0.461114884,2.494272701,1.929189779,-1.279399357,0.744086913,-3.083710531,0.893528512,-0.718007524,-0.076241749,-0.349881654,1,1,TRUE
2016,Uzbekistan,UZB,1606887625,2058804545,1992,3943.621,-1.89,-0.28,-0.66,-1.64,-1.13,-1.2,86138288644,31284568,2753.379514,0,0,0,0,0,0,0,1,0,1,0,0,2,3,3,24,-1.133333333,0.018654743,0.023901154,0,0,1,-1.349750602,-0.664487092,-0.000982359,-0.2448341,-0.246591578,-0.213624876,-0.107383227,-0.181460221,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,-1.883977492,-0.20733972,-0.647504044,-1.699261782,-1.070412377,-1.135461762,-1.194425552,-0.406088054,-0.170695914,-0.073145101,0.086169836,-0.062568848,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-2.725045419,1.036698653,-0.696505428,-0.17111512,-0.566286504,2,1,TRUE
2008,Vietnam,VNM,4336989507,15139438640,1950,2330.799,-1.5,0.17,-0.2,-0.63,-0.46,-0.71,99130304099,85175788,1163.831958,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3,58,-0.555,0.04375039,0.152722609,0,1,0,-1.770579242,1.354783198,0.52394642,-0.223980327,0.525611029,-0.072572891,0.377210052,0.93811689,-0.294045397,4.390569369,-0.231110698,-0.335818116,-0.248424495,-1.481749142,0.263347186,-0.177822727,-0.648815136,-0.391096447,-0.648810106,-0.555993069,0.348345327,0.664308109,0.836986083,0.426376621,-0.2145029,1.134976454,2.456833362,-2.379161589,2.53438239,-0.433649136,-1.261217912,0.944498566,-0.827997995,0.205371229,-0.274253256,0,3,TRUE
2014,Samoa,WSM,194940,55866514,1975,8268.319,0.67,1.12,0.59,-0.21,0.8,0.36,796683519.6,200037,3982.680802,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0.555,0.000244689,0.070123848,0,0,1,-0.221320571,0.226367448,-0.303762012,-0.381817808,-0.364833091,-0.296635402,-0.462878663,0.220257566,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.756290646,1.257019544,0.628803881,-0.211995739,0.886423063,0.413878202,0.66935573,-0.715787221,-0.049967387,0.259035464,-0.355582366,-0.107088079,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.486319741,0.792961635,0.408306805,-0.413296613,-0.524843305,0,2,TRUE
2018,Samoa,WSM,509571,70608967,1975,8268.319,0.78,1.13,0.62,-0.14,0.91,0.65,878448433.4,207582,4231.814095,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,43,0.658333333,0.000580081,0.080379183,0,0,1,-0.221320571,0.463928659,-0.303688519,-0.381686565,-0.363962785,-0.296619146,-0.456402305,0.309385872,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.869739668,1.267479253,0.659435271,-0.139192506,0.997952544,0.701896529,0.78342724,-0.713015745,0.006708594,0.326494499,-0.367151855,-0.099731767,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.74636137,0.718630551,0.38813777,-0.579975839,-0.412646226,2,1,TRUE
2002,South Africa,ZAF,1269058932,1311604325,1998,12967.77,0.66,-0.25,0.61,0.73,0.03,0.33,1.29088E+11,48019415,2688.23676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.351666667,0.009830994,0.010160579,0,0,0,1.004892597,-1.852293145,0.162023838,-0.175895275,-0.290701822,-0.231078953,-0.277768534,-0.30087848,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.745977099,-0.175960593,0.649224808,0.765647674,0.105716696,0.384083203,0.444892436,-0.386518814,-0.434481461,-0.023898057,0.130248161,-0.056734422,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.025037644,-0.698035826,0.16057399,0.239068245,-0.037094962,0,1,TRUE
2004,South Africa,ZAF,2955322275,2951863176,1998,12967.77,0.72,-0.13,0.56,0.69,0,0.4,2.55807E+11,48991421,5221.463337,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0.373333333,0.011552942,0.011539419,0,0,0,1.004892597,-1.733512539,0.171491686,0.027504775,-0.193870724,-0.143957372,-0.244517969,-0.288895088,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.807858383,-0.050444084,0.598172491,0.724045827,0.075299565,0.453604868,0.468810656,-0.168113473,-0.432812734,-0.0322887,0.089572073,0.044144812,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,1.072063238,-0.589534715,0.243883717,0.167870422,0.006545771,1,1,TRUE
2010,South Africa,ZAF,14824356625,10808857284,1998,12967.77,0.6,-0.03,0.19,0.45,0.1,0.07,4.17364E+11,52344051,7973.471958,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0.23,0.035519026,0.025897926,0,0,0,1.004892597,-1.377170723,0.204148063,0.286823371,0.269959339,0.469261815,0.218263617,-0.16410644,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.684095814,0.054153006,0.220385345,0.474434743,0.176690002,0.125859875,0.310582433,0.645850707,-0.003156919,-0.197031203,0.128367739,-0.059688057,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,0.704092948,-0.326088399,0.389751585,0.1812391,0.04171332,2,1,TRUE
2023,Zambia,ZMB,4335313769,1006466854,1964,10960.79,-0.05,0.2,-0.66,-0.5,-0.53,-0.48,27577956471,20723965,1330.727806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,59,-0.336666667,0.15720214,0.036495338,0,0,1,0.481217533,1.414173501,-0.103848177,-0.338830591,-0.308715318,-0.072659469,2.567946714,-0.072005161,-0.294045397,-0.219225392,-0.231110698,-0.335818116,-0.248424495,0.013715232,0.294726313,-0.647504044,-0.513609132,-0.462069753,-0.420381778,-0.314971008,-0.070064652,1.766598436,-1.121721113,1.504732503,0.422843462,-0.598625079,-0.048100503,-0.028890218,0.031648935,-0.000812425,-0.75154158,0.533080153,0.546861345,-0.059353236,0.093275746,0,3,TRUE
2018,Zimbabwe,ZWE,889626220,445675508,1980,10898.12,-1.14,-0.72,-1.3,-1.53,-1.29,-1.25,34156069918,15034452,2271.853335,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,38,-1.205,0.026045919,0.013048208,1,0,1,0.464865244,0.166977145,-0.159267021,-0.328271915,-0.341821094,-0.250682521,0.035339296,-0.275782324,-0.294045397,-0.219225392,-0.231110698,0.881289162,-0.248424495,-1.110461436,-0.667566917,-1.300973701,-1.584856702,-1.232637076,-1.185120094,-1.273539664,-0.54890241,-0.063613774,-0.270802282,0.098733137,-0.037802274,0.083624418,-0.283467263,0.025173381,-0.313012221,-0.91683577,-2.916582103,0.456893267,0.134494286,-0.248626769,-0.111909086,0,3,TRUE
