year,countryname,countrycode,china_im_fr_i,china_ex_to_i,diplomcy,dist,va,psv,ge,rq,rl,cc,gdp,population_total,gdp_per_capita,trade,arms,military,financial,travel,ASEAN.1,RCEP,AIIB,NDB,SCO,BFTA,FTA,ORG,partnership,partnership2,dip_age,WGI,exportdep,importdep,economy,arms_and_military,xi,dist_std,dip_age_std,population_total_std,gdp_std,china_ex_to_i_std,china_im_fr_i_std,exportdep_std,importdep_std,trade_std,arms_std,military_std,financial_std,travel_std,va_std,psv_std,ge_std,rq_std,rl_std,cc_std,WGI_std,econ_PC1,econ_PC2,econ_PC3,econ_PC4,econ_PC5,sanct_PC1,sanct_PC2,sanct_PC3,sanct_PC4,sanct_PC5,gov_PC1,gov_PC2,gov_PC3,gov_PC4,gov_PC5
2001,Paraguay,PRY,2832454,72111508,NA,18311.35,-0.48,-1.09,-1.08,-0.65,-1.06,-1.37,8495806432.18467,5187689,1637.68615122932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.955,0.000333394366103942,0.00848789441892413,0,0,0,2.39917634718374,NA,-0.255179662340803,-0.369459774770388,-0.363874083852231,-0.296499133637414,-0.461165782800749,-0.315415650754038,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.429767306302641,-1.05457615068979,-1.0763435066918,-0.6696160595857,-0.999439070537772,-1.30430009091523,-0.997560204476171,-0.703167728849874,-0.38398260343636,-0.140541710565433,-0.229292916229704,-0.140796252880573,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.26828241856755,-0.361712962336,0.442262443669601,0.350887152382759,0.0368088907759978
2001,Qatar,QAT,379035864,31678630,1988,6164.891,-0.67,0.99,0.44,0.12,0.51,0.58,17538461538.4615,677925,25870.7991864314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13,0.328333333333333,0.021611694,0.0018062376754386,0,0,0,-0.770161512820038,-1.31778042073876,-0.299107131550685,-0.35494520796149,-0.366260999774092,-0.277062409255034,-0.0502849336129077,-0.373485403205011,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.625724707150013,1.12104332642437,0.475646930131545,0.131219502113305,0.592390794914161,0.632374863477545,0.419134353593804,-0.641845523356562,-0.125798376472905,-0.371527354243363,-0.0252800262610943,-0.0452078458813629,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,0.949013192878344,1.03059254655788,-0.802092114204211,-0.16941122725079,0.00844438362671135
2001,Romania,ROM,103760485,251124408,1949,7068.477,0.43,0.04,-0.23,-0.03,-0.22,-0.48,40395116581.4832,22131970,1825.19299373184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,52,-0.0816666666666667,0.00256863932526842,0.00621670214748467,0,0,0,-0.534391621399882,0.998441382344526,-0.0901334688124739,-0.318257482647316,-0.353306230106363,-0.29128463991179,-0.418003530047183,-0.335154403885833,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.508765508282139,0.127370969088581,-0.208454117678743,-0.0247874254903976,-0.147759397302343,-0.420381778397501,-0.0334719597636161,-0.617649230485461,-0.437370453125219,-0.100047519040668,-0.0885590483209989,-0.121143598405696,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.0965782867781815,0.0324742081901417,0.672219632677026,0.221612223542414,-0.0669615937209368
2001,Russian Federation,RUS,7958970327,2714416836,1949,5795.045,-0.4,-1.06,-0.52,-0.38,-0.98,-0.95,306602070620.5,145976482,2100.35251171829,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2.5,52,-0.715,0.0259586320173659,0.00885322408458159,0,0,0,-0.866664282077396,0.998441382344526,1.1161771025817,0.109037219404376,-0.207888139497209,0.114558434888398,0.0336538027839148,-0.31224059940642,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.347258926998485,-1.02319702361602,-0.504557556283196,-0.388803589899036,-0.918326720705826,-0.887170100738323,-0.732619923486461,0.297074975173153,-0.591153322040647,0.210041173299074,0.899351170613939,-0.0861771785172923,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.65474937251112,-0.540202745382593,0.157884918249626,0.317209490501334,-0.0978985206000562
2001,Rwanda,RWA,6369694,2890869,1971,9845.182,-1.54,-1.67,-1.19,-1.16,-1.22,-0.72,1966600715.49841,8287094,237.308846200901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,-1.25,0.00323893607370405,0.00146998268495359,0,0,0,0.19012539895657,-0.308145275805022,-0.22498983029938,-0.379939948067953,-0.367960457455181,-0.296316380485458,-0.405060198016725,-0.376407768840885,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.52300333208272,-1.66123927411585,-1.18865860409348,-1.20003961343829,-1.16166377020166,-0.658741772784304,-1.32321596652602,-0.696077468649013,-0.391413631513871,-0.197746504720806,-0.16212461480746,-0.144293658698211,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.97999642134606,-0.467755703201435,-0.634595571742759,-0.39762046014351,0.232030509883227
2001,Saudi Arabia,SAU,2723134140,1354393773,1990,6605.185,-1.65,0.12,-0.28,-0.1,-0.09,-0.01,184137600000,17041397,10805.311325122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11,-0.335,0.0147885827772275,0.00735533521127678,0,0,0,-0.655276965501967,-1.43656102602509,-0.139718322635902,-0.0875332258516683,-0.288175788157116,-0.155953480136542,-0.182038211908226,-0.325258633617274,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.63645235362593,0.211048641285279,-0.259506434679511,-0.0975906583721252,-0.0159518288254311,0.0464065439433215,-0.313131145252754,-0.364260486383056,-0.278321410315872,-0.225121231055559,-0.0677732291737953,0.0401301814247927,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.689930497468279,0.749355484014432,-1.27433960143371,0.0685639173164638,0.337539018072035
2001,Sudan,SDN,938126876,219906625,1959,8402.047,-1.65,-2.05,-1.01,-1.33,-1.48,-1.03,15716361792.1926,28516770,551.126996226874,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0.5,42,-1.425,0.0596910969856923,0.0139922093871141,5,2,0,-0.186427338972777,0.404538355912913,-0.0279421644756493,-0.357869900785541,-0.355149141790461,-0.24817671174126,0.685022760353543,-0.267578082934258,1.27706601693378,4.39056936935785,3.46909321643945,4.53261099553918,-0.248424494567586,-1.63645235362593,-2.05870821705017,-1.00487026289072,-1.37684746472248,-1.42527890715549,-0.966623432200591,-1.51640158808102,-0.446048853861829,0.334376192210112,-0.46552600403011,0.570806360335241,0.0654097993101053,5.72600297460514,3.65473037199505,-0.880421500259003,-0.786678051831675,-2.45406833738502,-3.40884310258673,-0.737525287898036,-0.705779553162583,-0.285573535367453,-0.0987224933786128
2001,Senegal,SEN,375639,52560453,2005,12312.88,0.29,-0.43,-0.11,-0.23,0.08,0.08,6507824829.26254,10212942,637.213530563724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.0533333333333333,5.77211295410001e-05,0.00807650088608118,0,0,0,0.834014181560258,NA,-0.206231059613616,-0.372650728251567,-0.365028261511034,-0.296626066128572,-0.466488992619494,-0.318991039542966,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.364375844499865,-0.364235355067023,-0.0859285568769004,-0.232796662295334,0.156411914567453,0.135791541838373,-0.00219428770233095,-0.693400455330938,-0.407366507923533,-0.119777283908478,-0.194204035470686,-0.151429902175848,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.00335027263693733,-0.390901858914689,0.246683423345949,-0.36402681997959,-0.0486084992467172
2001,Singapore,SGP,5143178300,5792917808,1990,4484.657,0.09,1.2,1.95,1.98,1.32,2.2,89793790669.6515,4138012,21699.7414868907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11,1.45666666666667,0.0572776609790491,0.0645135678625258,0,0,0,-1.20857975717138,-1.43656102602509,-0.265404067453315,-0.238966572301079,-0.0261518063692171,-0.030920771551818,0.638419664573727,0.171499064064407,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.158104896239474,1.34069721594071,2.01742690355473,2.06570540439921,1.41365333696261,2.24130482558847,1.66472164685793,-0.13818416637478,0.671302662328628,-0.235736538922675,0.183347669080009,0.0221456456413864,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,3.82492237691136,0.142003282355785,-1.46588842030454,0.10558562069361,0.337602978898319
2001,Sierra Leone,SLE,2801,11993149,1971,12570.8,-0.95,-1.28,-1.62,-1.46,-1.32,-0.76,1681473752.3847,4692716,358.31568592361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,-1.23166666666667,1.66580060855994e-06,0.00713252227873975,0,0,0,0.901312446910857,-0.308145275805022,-0.260000959246189,-0.380397611697329,-0.36742311314204,-0.29664532897748,-0.467571412810465,-0.327195083263227,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.914504034714561,-1.25331062215694,-1.62770853030009,-1.51205346864569,-1.26305420749159,-0.698468438515438,-1.30297747283931,-0.713418788663605,-0.391359948533578,-0.149676163207844,-0.23218004064738,-0.149965373621989,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.97311533842118,-0.139948938647814,0.174843693861493,-0.648450665243602,0.342217569217068
2001,El Salvador,SLV,432799,99603009,2018,13507.86,0.04,0.31,-0.62,-0.09,-0.68,-0.78,12282533600,5968060,2058.04459070452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.303333333333333,3.52369481814404e-05,0.00810932110944928,0,0,0,1.1458166052911,NA,-0.247578439067305,-0.363381614781053,-0.36225114962893,-0.296623112930552,-0.466923158868173,-0.318705801566886,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.106537159174376,0.409783112752438,-0.606662190284731,-0.0871901965318784,-0.61415540883603,-0.718331771381005,-0.278173747066612,-0.69790919206638,-0.393801550729652,-0.137300038556839,-0.227513676475471,-0.138936754610935,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.668322025360539,0.528443825648395,0.681892692506964,0.467406665706125,0.155714377569103
2001,Somalia,SOM,514941,1115490,1960,8265.165,-1.61,-2.16,-1.75,-2.07,-2.06,-1.13,2252847464.68608,9198493,244.914842538455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,41,-1.79666666666667,0.000228573397920552,0.000495146705440812,0,0,0,-0.222143534528456,0.345148053269752,-0.21611232550968,-0.379480487045047,-0.368065265240628,-0.296618869025867,-0.463189860342701,-0.384879991552087,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.59519816397385,-2.17376501632063,-1.76044455450208,-2.14648164090075,-2.01334344343709,-1.06594009652843,-1.92669105100258,-0.701870146054133,-0.438896395023969,-0.177387801840832,-0.186984200307758,-0.158381253959145,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-4.37278415630583,-0.522281286042925,-0.199259471841768,-0.784813454597288,0.077771721834663
2001,Sao Tome and Principe,STP,0,1257810,2016,11671.2,0.52,0.85,-0.45,-0.47,0,0.29,75951133.3777948,146375,518.88050130005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.123333333333333,0,0.0165607798601691,0,0,0,0.666582610103324,NA,-0.304284707640811,-0.382974671757996,-0.368056863516813,-0.296645473692449,-0.467603579176218,-0.245254839276373,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.601587434999315,0.974607400080152,-0.433084312482121,-0.482407746461257,0.0752995647355077,0.344356536926825,0.192831196915094,-0.725721789081909,-0.326222718301943,-0.104890705400042,-0.278876588232368,-0.139866668573879,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,0.381284835734613,0.846286717118001,0.784180015218045,-0.590202137982086,0.175644824766682
2001,Suriname,SUR,4082146,14661801,1976,14866.92,0.47,0.35,-0.18,-0.63,-0.08,0.36,834279357.798165,486560,1714.64846637242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,0.0483333333333333,0.00489302049948068,0.017574210440368,0,0,0,1.50043191433028,-0.605096789020829,-0.300971127126806,-0.381757462260668,-0.367265571847336,-0.29643456771823,-0.373120070037287,-0.236447193930663,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.550019697934217,0.451621948850787,-0.157401800677975,-0.648815135905206,-0.00581278509643792,0.413878201956309,0.11003735910581,-0.710428381018711,-0.259000832497443,-0.133961780785994,-0.224658544526899,-0.118342864197438,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,0.210597478946632,0.391484427309858,0.576639287246014,-0.760174837894608,-0.0851904506924418
2001,Slovak Republic,SVK,12892740,61332713,1949,7422.387,0.91,0.8,0.61,0.74,0.29,0.09,30726659550.9717,5378867,5712.47802761654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,52,0.573333333333333,0.000419594586213075,0.00199607487101735,0,0,0,-0.442046983177834,0.998441382344526,-0.253317488242866,-0.333776538041889,-0.364510399610016,-0.295979364275967,-0.459501269176635,-0.371835543091501,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.00381578410708,0.922308854957216,0.649224807934155,0.776048136208607,0.36933183287631,0.145723208271156,0.6895942237708,-0.684421086104028,-0.423844588935919,-0.183962584508944,-0.223377800357622,-0.11629522287917,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.54566893920124,0.216913153518567,0.584991490710323,0.4649169606944,-0.154574365060833
2001,Slovenia,SVN,12700846,77228439,1992,7722.639,1.12,1.1,0.73,0.76,0.93,0.8,20668868706.8115,1992060,10375.6255869861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,0.906666666666667,0.000614491590234661,0.00373646183037339,0,0,0,-0.363703160410897,-1.55534163131141,-0.2863067666646,-0.349920521799067,-0.363572010770148,-0.295989278568846,-0.455737836576551,-0.35670997711608,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.22040027978049,1.23610012569484,0.771750368735998,0.796849059889101,1.01823063153188,0.850871524998782,1.05756683625651,-0.700453535293654,-0.396814082136623,-0.188444104214282,-0.246012247573998,-0.122744197735802,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,2.38072903410299,0.325745399971059,0.471907972880154,-0.0591571431572168,-0.00700081812100152
2001,Sweden,SWE,2173388543,931197979,1950,6713.787,1.54,1.43,1.92,1.47,1.82,2.21,242499249692.616,8895960,27259.4806735435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,51,1.73166666666667,0.00896245471173587,0.00384000354714646,0,0,0,-0.62693978260182,0.939051079701364,-0.219059155774517,0.00614435596310482,-0.313158743334415,-0.184356342432011,-0.294539891469733,-0.355810104211471,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.65356927112731,1.58127052350622,1.98679551335427,1.53528185054662,1.92060552341227,2.25123649202125,1.96829905215863,-0.381549451884888,-0.366343211899329,-0.232729442987552,-0.192781756084794,0.11932793987931,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,4.47567327228596,0.00701123052303365,-0.153023381929173,-0.475038679166397,-0.0804603785524571
2001,Eswatini,SWZ,7013721,2992489,NA,11485.86,-1.43,0.08,-0.57,-0.22,-0.75,-0.05,1542477308.89408,1051064,1467.5389023828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.49,0.00454704970994269,0.00194005382299306,0,0,0,0.618222418958472,NA,-0.295472561774194,-0.38062071797989,-0.367954458416577,-0.296283106530568,-0.379800715307133,-0.372322417607164,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.4095543105395,0.16920980518693,-0.555609873283964,-0.222396200455087,-0.685128714938982,0.00667987821218769,-0.484238410058608,-0.711552370619878,-0.345572045763078,-0.235585863738035,-0.201343299570008,-0.128860233971268,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.10055125112059,0.753140883317556,-0.842327960606219,0.0329335901110951,0.500445880151698
2001,Seychelles,SYC,50792,1114537,1976,7945.286,0.08,1.09,0.59,0.37,0.7,0.64,662064155.920692,81202,8153.2986369879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,0.578333333333333,7.6717640648234e-05,0.00168342748966689,0,0,0,-0.305608569508622,-0.605096789020829,-0.30491952687987,-0.382033888711061,-0.368065321500063,-0.296642849500115,-0.466122172772531,-0.374552736855932,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.147791348826454,1.22564041667025,0.628803881133848,0.391231048119475,0.785032625765032,0.691964862074246,0.695113812958085,-0.7270426034116,-0.401112040813651,-0.207247785441378,-0.256692267921996,-0.147527588976438,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.56673410368509,0.7884789385225,-0.259666857139502,-0.106892966044488,-0.0424504529059785
2001,Chad,TCD,10816,283181,2006,10103.65,-0.96,-1.35,-0.77,-1.12,-1.12,-1.3,1710843377.00119,8804124,194.32295331156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1.10333333333333,6.32202815605399e-06,0.000165521288393077,0,0,0,0.257566652246887,NA,-0.219953686632974,-0.380350469859711,-0.368114399798995,-0.296644914878772,-0.467481501738545,-0.387744740087422,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.924817582127581,-1.32652858532905,-0.759819141287035,-1.1584377660773,-1.06027333291173,-1.23477842588574,-1.16130801703231,-0.704027178948353,-0.441856845392175,-0.179642455752902,-0.19165883466389,-0.159630254569687,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.62621558120374,-0.380972355276489,-0.075484596139158,0.0334011908497084,-0.367912269846539
2001,Togo,TGO,225068,108748449,1972,11656.86,-1.25,-0.12,-1.13,-0.81,-0.74,-0.75,2093498674.49678,5277382,396.692654520135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,29,-0.8,0.000107508069024262,0.0519457930997449,0,1,0,0.662840918396098,-0.367535578448184,-0.254306005427527,-0.379736261331906,-0.361711257406852,-0.296633845449411,-0.465527614110623,0.0622735235506982,-0.2940453972665,-0.219225391889244,3.46909321643945,-0.335818115893828,-0.248424494567586,-1.22391045710515,-0.0399843753048162,-1.12739582369256,-0.836023449029649,-0.674989671209989,-0.688536772082654,-0.826452939670316,-0.702404719051402,-0.163294462343528,0.157930009058754,-0.293858378019695,-0.124779642791179,0.4611148844853,2.494272701161,1.92918977906311,-1.27939935675142,0.744086912912811,-1.89340313102322,0.785233662706411,-0.252112068936028,-0.0366861601199383,0.319882516714191
2001,Thailand,THA,4712788846,2502488077,1975,3303.891,0.39,0.48,0.22,0.31,0.48,-0.28,120296476180.402,63651141,1889.93432467144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26,0.266666666666667,0.0391764496819715,0.0208026715034209,0,0,0,-1.51667336598406,-0.545706486377667,0.314285056352553,-0.190006033444599,-0.220399149204639,-0.0531570431328789,0.288887925805276,-0.208388893133952,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.467511318630061,0.587598166170422,0.251016735328167,0.328828277077994,0.561973663727181,-0.221748449741832,0.351059420283949,-0.136167352283304,-0.02422716395772,-0.139549741081968,0.508448475372525,-0.0622020772866686,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,0.788642594945486,0.258265493419503,0.332494621090792,0.349124859741055,-0.189231355844421
2001,Tajikistan,TJK,5451661,5308262,1992,4052.918,-1.25,-1.32,-1.2,-1.25,-1.23,-1.22,1080772551.29433,6407377,168.676285365186,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,9,-1.245,0.00504422599692332,0.00491154405581715,0,0,0,-1.32123207488309,-1.55534163131141,-0.24329926082408,-0.381361810554074,-0.367817748992996,-0.296363811087947,-0.370200314029521,-0.346497430054666,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.22391045710515,-1.29514945825529,-1.19886906749364,-1.29364377000051,-1.17180281393066,-1.15532509442348,-1.31769637733874,-0.696377974429855,-0.343305208124317,-0.196159174684802,-0.160967797410071,-0.133101318965794,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.9870248036271,-0.167315257492275,-0.161984654337486,-0.118020570059605,-0.0334838155328574
2001,Turkmenistan,TKM,1223780,31487879,1992,4939.987,-1.81,0.04,-1.27,-1.72,-1.4,-1.07,3534772732.39746,4675409,756.034976276398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,-1.205,0.000346211791435307,0.00890803493854139,0,0,0,-1.08977191302557,-1.55534163131141,-0.260169538513223,-0.377422840289362,-0.36627226057524,-0.296582246528813,-0.460918280195035,-0.311764242592046,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.80146911223424,0.127370969088581,-1.27034231129471,-1.78246547649211,-1.34416655732354,-1.00635009793173,-1.27353966384045,-0.710049017741845,-0.378310141748771,-0.140190166724504,-0.231830546615845,-0.145406429666745,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.93262004654027,1.42572962974426,-0.335567682520864,-0.328464936012826,-0.0709996415687701
2001,Trinidad and Tobago,TTO,66985,34941304,1974,14403.7,0.57,0.03,0.4,0.71,0.42,0.19,8824849191.03571,1325567,6657.41466937221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27,0.386666666666667,7.59049798471836e-06,0.00395942222281752,0,0,0,1.3795653569648,-0.486316183734506,-0.292798758426498,-0.36893162092064,-0.366068390964043,-0.296642012881228,-0.467457007771953,-0.35477224590769,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.653155172064413,0.116911260063993,0.434805076530931,0.744846750687867,0.501139401353222,0.245039872598991,0.483529560778803,-0.71563702485062,-0.397484150529113,-0.185510101876417,-0.254189841842838,-0.138357816374731,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.10917160887046,-0.382129579381361,0.174918138300527,0.281742630158776,0.047303812802248
2001,Tunisia,TUN,3203986,106222237,1964,8646.589,-0.89,0.24,0.47,-0.01,-0.22,-0.06,22065832448.8623,9869677,2235.71981624751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,37,-0.0783333333333333,0.000145201229431306,0.00481387852672999,0,0,0,-0.122619753654204,0.107586842697107,-0.209574640944775,-0.347678224229901,-0.361860389893656,-0.296479938263605,-0.464799764704275,-0.347346233474958,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.852622750236444,0.336565149580327,0.506278320332005,-0.00398650180990394,-0.147759397302343,-0.00325178822059576,-0.029792233638759,-0.6793226926126,-0.426525029989403,-0.143560702870034,-0.195613203711096,-0.133613268572937,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.0561523533063767,0.506173015816812,-0.816465808941834,0.208577249605878,-0.284224812026423
2001,Turkey,TUR,230853046,674047346,1971,7064.197,-0.25,-0.8,0.02,0.15,-0.08,-0.41,201753123806.695,66245128,3045.55413956926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,-0.228333333333333,0.00114423529928184,0.00334095122435785,0,0,0,-0.535508388520309,-0.308145275805022,0.339551851704446,-0.0592581568414007,-0.328339382719629,-0.284718343558422,-0.445508563149153,-0.360147328639031,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.192555715803191,-0.751244588976753,0.0468074673250958,0.162420887634045,-0.00581278509643792,-0.350860113368017,-0.195379909257328,-0.352659373442619,-0.681340162520555,0.0856377102608412,0.174570411302595,0.00489603821679866,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.412443572641498,-0.641555366758223,-0.232382749862116,0.296118878273412,-0.0888943448505081
2001,Tanzania,TZA,3286412,90161795,1964,9422.745,-0.44,-0.48,-0.52,-0.54,-0.34,-0.83,13563990022.3641,35198299,385.35924768308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,37,-0.525,0.000242289473420536,0.00664714400787251,0,0,0,0.0799002232435151,0.107586842697107,0.0371394361186245,-0.361324720579462,-0.36280850258358,-0.296475679685928,-0.462925004933861,-0.331413467582628,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.388513116650563,-0.416533900189959,-0.504557556283196,-0.555210979342985,-0.269427922050261,-0.767990103544922,-0.522875534369608,-0.621191561235928,-0.505362189022689,-0.023575397407643,-0.00946393635898058,-0.178276140140029,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.18784606450112,0.0176493204938776,0.101816431516963,0.104525648207472,-0.159068831841786
2001,Uganda,UGA,1236219,16240307,1962,9468.473,-0.96,-1.33,-0.49,-0.16,-0.78,-1.03,5840503868.51573,24745676,236.021188853993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,39,-0.791666666666667,0.000211663073568713,0.00278063457633275,0,0,0,0.0918318884030691,0.226367447983429,-0.0646746000471274,-0.373721859966081,-0.367172386269398,-0.296581603862085,-0.463516396228992,-0.365016996491499,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.924817582127581,-1.30560916727988,-0.473926166082735,-0.159993429413606,-0.715545846125962,-0.966623432200591,-0.817253624358174,-0.65788945485829,-0.485147230985165,-0.094884783589833,-0.0778664623697951,-0.174626162775671,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.8180096851322,-0.684751370883241,-0.439646083682285,0.5378898378641,0.00279685842411596
2001,Ukraine,UKR,610436778,247465686,1992,6460.799,-0.57,-0.35,-0.69,-0.51,-0.97,-1.1,39309580983.2282,49106855,800.490705080343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,-0.698333333333333,0.0155289566240975,0.00629530205640156,0,0,0,-0.692951156494956,-1.55534163131141,0.172616074240691,-0.319999899977086,-0.353522219227777,-0.265106973265634,-0.167741701371554,-0.334471298268664,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.522589233019818,-0.280557682870324,-0.678135434085806,-0.524009593822245,-0.908187676976833,-1.03614509723008,-0.714221292862176,-0.500071879373796,-0.362778465410105,-0.0878341877888062,0.245927792674531,-0.117724133001823,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.63755399927534,0.252717771019638,0.24961630530654,0.401149567787405,-0.0661348708357006
